"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1014332,2,"18-29 yrs","Male","Higher",NA,4,"Left",2,"Used smart phone","Person-only",1,"Read",1,"Often","Close friends","Female",NA,"Christian Democrats (C)","A lot of knowledge","Many shares posts","Islam",NA,NA,NA,1,NA,NA,NA,NA
1014343,1,"18-29 yrs","Male","Lower or intermediate",NA,6,"Centre",3,"Used smart phone","Person-only",2,"Read",1,NA,"Close friends","Male","Writes good norwegian","Christian Democrats (C)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1014358,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (have common friends)","Male","Writes good norwegian",NA,"A little knowledge","Many shares posts","Islam",NA,NA,NA,1,NA,NA,NA,NA
1014373,2,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Person-only",1,"Read",1,"Often","Close friends","Female","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014374,7,"60 yrs and above","Male","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)","Female",NA,"Conservative Party (CR)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1015244,6,"60 yrs and above","Male","Lower or intermediate",NA,11,"Right",2,"Used smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)","Female","Writes bad norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,NA,NA,NA,NA
1014379,2,"30-59 yrs","Male","Lower or intermediate","Agrarian Party (C)",7,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Close friends","Female","Writes good norwegian",NA,"A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,NA,NA,NA,NA
1014416,6,"60 yrs and above","Female",NA,"Agrarian Party (C)",6,"Centre",3,"Did not use smart phone","Person-only",1,"Read",1,"Often","Close friends","Male","Writes good norwegian","Socialist Left Party (L)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014418,2,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",1,"Used smart phone","Person-only",2,"Read",1,"Often","Close friends","Male",NA,"Agrarian Party (C)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014421,3,"30-59 yrs","Male","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Female","Writes good norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014424,4,"30-59 yrs","Male","Higher","Green Party (C)",6,"Centre",3,"Did not use smart phone","Person-only",1,"Read",1,"Often",NA,"Male","Writes good norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014436,5,"30-59 yrs","Male","Lower or intermediate","Red Party (FL)",2,"Left",4,"Used smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)","Female","Writes good norwegian","Christian Democrats (C)","A lot of knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014446,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",2,"Used smart phone","Person-only",2,"Share",1,"Seldom or never","Met (have common friends)","Female","Writes bad norwegian","Red Party (FL)","A little knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014454,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",6,"Centre",4,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never","Met (through work or school)","Female","Writes bad norwegian","Red Party (FL)","A little knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014472,6,"60 yrs and above","Female","Lower or intermediate","Liberal Party (C)",8,"Right",5,"Did not use smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)","Female",NA,"Conservative Party (CR)","A little knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014473,5,"60 yrs and above","Female","Higher","Christian Democratcs (C)",6,"Centre",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (through work or school)","Female","Writes good norwegian","Conservative Party (CR)",NA,"Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014494,5,"60 yrs and above","Female","Lower or intermediate",NA,8,"Right",2,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (through work or school)",NA,"Writes bad norwegian","Green Party (C)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,NA,NA,NA,NA
1014508,2,"18-29 yrs","Female","Higher",NA,7,"Right",3,"Did not use smart phone","Person-only",2,"Read",1,"Often","Met (have common friends)","Female","Writes good norwegian","Liberal Party (C)","A little knowledge","Few shares posts","None",NA,NA,NA,0,NA,NA,NA,NA
1014519,5,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Person-only",2,"Share",1,"Often",NA,"Male","Writes bad norwegian","Green Party (C)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014520,5,"60 yrs and above","Male",NA,"Christian Democratcs (C)",6,"Centre",4,"Did not use smart phone","Person-only",2,"Share",1,"Often","Met (have common friends)","Male","Writes bad norwegian","Liberal Party (C)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014538,3,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",5,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Met (through work or school)","Female","Writes good norwegian","Red Party (FL)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014545,6,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",10,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never",NA,"Female","Writes good norwegian","Green Party (C)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014547,2,"18-29 yrs","Female","Higher","Conservative Party (CR)",7,"Right",4,"Used smart phone","Person-only",2,"Read",1,NA,"Met (through work or school)","Male","Writes bad norwegian","Agrarian Party (C)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014548,2,"30-59 yrs","Male","Higher","Conservative Party (CR)",8,"Right",4,"Used smart phone","Person-only",1,"Read",1,"Often","Close friends",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014580,6,"60 yrs and above","Female",NA,"Conservative Party (CR)",6,"Centre",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014584,3,"30-59 yrs","Female","Lower or intermediate",NA,6,"Centre",1,"Did not use smart phone","Person-only",2,"Read",1,"Often","Met (through work or school)","Female","Writes bad norwegian","Red Party (FL)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1014592,5,"30-59 yrs","Male","Higher",NA,6,"Centre",4,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (through work or school)",NA,"Writes good norwegian","Liberal Party (C)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,NA,NA,NA,NA
1014599,5,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",2,"Did not use smart phone","Person-only",2,"Share",1,"Often","Met (have common friends)","Female","Writes good norwegian","Agrarian Party (C)",NA,"Many shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014600,4,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Person-only",2,"Read",1,"Often","Met (have common friends)","Male","Writes good norwegian","Christian Democrats (C)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014610,6,"60 yrs and above","Male","Higher","Red Party (FL)",3,"Left",4,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (through work or school)","Female","Writes good norwegian","Labour Party (CL)","A little knowledge","Many shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014611,7,"60 yrs and above","Male","Lower or intermediate","Labour Party (CL)",7,"Right",3,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge",NA,"Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014616,3,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never","Close friends","Male","Writes bad norwegian","Green Party (C)","A little knowledge","Many shares posts",NA,NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014622,2,"18-29 yrs","Female","Higher","Socialist Left Party (L)",3,"Left",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Close friends","Male","Writes bad norwegian","Red Party (FL)","A lot of knowledge",NA,"None",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014625,2,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",2,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Close friends",NA,"Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014629,4,"30-59 yrs","Male","Lower or intermediate","Progress Party (FR)",8,"Right",3,"Did not use smart phone","Person-only",2,"Read",1,"Often","Met (through work or school)","Female","Writes bad norwegian","Christian Democrats (C)","A lot of knowledge","Few shares posts",NA,NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014631,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",7,"Right",3,"Used smart phone","Person-only",1,"Read",1,"Often","Close friends",NA,"Writes good norwegian","Green Party (C)","A lot of knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014632,3,"30-59 yrs","Female","Lower or intermediate","Progress Party (FR)",10,"Right",3,"Used smart phone","Person-only",2,"Share",1,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Christian Democrats (C)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014634,3,"30-59 yrs","Female","Lower or intermediate",NA,7,"Right",2,"Did not use smart phone","Person-only",2,"Read",1,NA,"Close friends","Male","Writes good norwegian","Red Party (FL)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1014636,4,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",3,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge",NA,"None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014644,5,"60 yrs and above","Male","Higher","Labour Party (CL)",1,"Left",5,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Female","Writes good norwegian",NA,"A little knowledge","Few shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1014655,2,"18-29 yrs","Female","Lower or intermediate","Progress Party (FR)",3,"Left",1,"Used smart phone","Person-only",2,"Read",1,"Often","Met (through work or school)","Male","Writes good norwegian","Green Party (C)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014659,5,"60 yrs and above","Female","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never",NA,"Female","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes the same party",NA,NA,NA
1014679,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",5,"Left",3,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Conservative Party (CR)",NA,"Few shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014687,3,"30-59 yrs","Male","Higher","Christian Democratcs (C)",7,"Right",3,"Did not use smart phone","Person-only",1,"Read",1,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge","Many shares posts","Islam",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014690,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Often","Met (through work or school)","Female","Writes good norwegian","Conservative Party (CR)","A lot of knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes the same party",NA,NA,NA
1014723,4,"30-59 yrs","Male","Higher","Labour Party (CL)",6,"Centre",2,"Used smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)","Female","Writes bad norwegian","Liberal Party (C)","A lot of knowledge",NA,"None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1008282,5,"60 yrs and above","Female","Higher",NA,4,"Left",3,"Did not use smart phone","Person-only",2,"Read",1,NA,"Met (through work or school)","Female","Writes bad norwegian","Green Party (C)","A little knowledge","Few shares posts","Islam",NA,NA,NA,0,NA,NA,4,NA
1001523,4,"30-59 yrs","Female","Higher","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Green Party (C)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1014759,3,"30-59 yrs","Female","Higher","Christian Democratcs (C)",6,"Centre",3,"Used smart phone","Person-only",1,"Share",1,"Sometimes","Close friends","Male","Writes bad norwegian",NA,"A lot of knowledge","Few shares posts","None",NA,NA,NA,1,NA,NA,NA,NA
1014760,5,"60 yrs and above","Male","Higher","Red Party (FL)",4,"Left",4,"Did not use smart phone","Person-only",2,"Read",1,"Often","Close friends",NA,"Writes good norwegian","Green Party (C)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1015263,4,"30-59 yrs","Female",NA,"Socialist Left Party (L)",4,"Left",4,"Did not use smart phone","Person-only",1,"Share",1,"Sometimes","Met (have common friends)","Male",NA,"Red Party (FL)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1014810,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never","Close friends","Male","Writes good norwegian","Progress Party (FR)",NA,"Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014835,7,"60 yrs and above","Female","Higher",NA,6,"Centre",5,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Few shares posts",NA,NA,NA,NA,0,NA,NA,NA,NA
1014860,3,"30-59 yrs","Male","Higher","Green Party (C)",4,"Left",5,"Used smart phone","Person-only",2,"Read",1,NA,"Close friends","Female","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
1014864,2,"18-29 yrs","Male","Higher","Green Party (C)",5,"Left",3,"Used smart phone","Person-only",2,"Read",1,"Often","Close friends","Male","Writes good norwegian","Liberal Party (C)",NA,"Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,NA,NA
