"rsp_id","rsp_age","rsp_allow_priv","rsp_education","rsp_eq_rights","rsp_gender","rsp_like_ap","rsp_like_frp","rsp_like_h","rsp_like_krf","rsp_like_mdg","rsp_like_rodt","rsp_like_sp","rsp_like_sv","rsp_like_v","rsp_lower_taxes","rsp_mobile","rsp_not_allow_love","rsp_political_interest","rsp_priv_better","rsp_reduce_ineq","rsp_ref_social_rights","rsp_rel_div_good","rsp_would_vote_party","rsp_polint","rsp_polside"
1001264,6,NA,3,NA,"Male",3,6,7,3,1,2,2,1,3,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001265,6,NA,3,NA,"Male",5,2,3,5,5,6,4,6,5,NA,0,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001266,5,NA,3,NA,"Female",5,1,2,3,5,5,5,6,3,NA,NA,NA,5,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001267,5,NA,2,NA,"Female",5,3,5,3,2,3,5,3,1,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001268,4,NA,2,NA,"Male",5,3,2,1,4,3,4,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001269,5,NA,2,NA,"Female",5,3,5,3,3,4,5,5,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001270,5,NA,3,NA,"Male",3,3,6,4,1,1,2,2,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001271,1,NA,3,NA,"Male",4,3,4,3,5,NA,3,4,4,NA,0,NA,2,NA,NA,NA,NA,7,"Not interested in politics",NA
1001272,5,NA,3,NA,"Female",4,3,4,3,2,3,4,3,4,NA,0,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1001273,1,NA,3,NA,"Female",5,3,6,4,4,2,4,3,4,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001274,5,NA,2,NA,"Male",5,5,6,3,2,1,2,2,2,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001275,4,NA,3,NA,"Female",3,5,5,7,4,2,5,1,2,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1001276,3,NA,3,NA,"Female",7,1,2,5,3,4,1,6,7,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001277,6,NA,3,NA,"Female",3,1,NA,4,2,7,4,6,3,NA,0,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001278,5,NA,3,NA,"Male",3,6,6,4,3,2,2,2,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001279,6,NA,1,NA,"Female",6,5,5,4,3,2,3,3,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001280,2,NA,3,NA,"Female",5,1,5,1,3,4,5,4,5,NA,NA,NA,1,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1001281,3,NA,1,NA,"Male",3,5,6,3,3,2,4,2,4,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001282,1,NA,2,NA,"Male",6,6,6,6,1,2,3,2,5,NA,NA,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001283,6,NA,3,NA,"Male",5,1,3,2,3,5,4,5,2,NA,0,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1001284,4,NA,1,NA,"Male",5,3,4,4,2,5,3,5,3,NA,0,NA,3,NA,NA,NA,NA,9,"Not interested in politics","Respondents on
the left"
1001285,3,NA,3,NA,"Female",5,3,6,6,4,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001286,7,NA,3,NA,"Male",2,6,6,2,1,1,2,1,1,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001287,5,NA,NA,NA,"Female",5,4,6,5,2,2,4,3,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001288,6,NA,1,NA,"Female",6,1,2,5,5,4,3,4,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001289,3,NA,3,NA,"Female",4,1,2,4,6,NA,6,7,4,NA,0,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001290,4,NA,3,NA,"Male",5,1,1,4,7,5,5,6,5,NA,NA,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1001291,6,NA,2,NA,"Female",3,3,6,4,1,1,5,2,3,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001292,6,NA,3,NA,"Male",3,2,5,2,5,5,2,3,5,NA,0,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1001293,6,NA,2,NA,"Male",4,6,7,5,3,3,4,3,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001294,5,NA,3,NA,"Male",6,3,5,3,3,2,2,3,5,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001295,1,NA,2,NA,"Female",6,2,4,6,5,4,5,3,4,NA,NA,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1001296,3,NA,NA,NA,"Female",5,2,5,3,4,5,3,4,6,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001297,4,NA,1,NA,"Female",5,5,5,5,4,1,5,3,5,NA,0,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001298,6,NA,1,NA,"Female",3,5,6,4,4,2,4,3,4,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001299,5,NA,3,NA,"Male",6,1,3,5,5,3,5,5,4,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001300,2,NA,3,NA,"Female",6,5,6,5,4,4,4,4,4,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001301,6,NA,3,NA,"Female",6,2,5,3,4,4,6,5,3,NA,0,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1001302,2,NA,2,NA,"Male",3,5,7,2,1,2,4,3,5,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001303,4,NA,2,NA,"Male",2,4,5,3,2,1,2,2,1,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001304,2,NA,3,NA,"Male",4,5,7,4,4,1,3,2,5,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001305,2,NA,3,NA,"Male",5,1,3,1,3,2,2,5,6,NA,1,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001306,3,NA,2,NA,"Male",5,4,5,4,4,3,5,4,4,NA,0,NA,3,NA,NA,NA,NA,10,"Not interested in politics",NA
1001307,1,NA,1,NA,"Female",3,3,3,3,2,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001308,5,NA,3,NA,"Female",5,6,7,4,4,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001309,3,NA,3,NA,"Male",3,1,1,1,2,6,5,6,5,NA,0,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001310,2,NA,NA,NA,"Female",1,6,6,3,1,1,2,2,2,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001311,5,NA,2,NA,"Female",4,3,4,2,6,5,2,4,5,NA,0,NA,2,NA,NA,NA,NA,7,"Not interested in politics",NA
1001312,6,NA,1,NA,"Female",6,2,4,4,1,2,2,3,2,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001313,6,NA,1,NA,"Female",5,5,5,1,1,1,2,2,1,NA,0,NA,2,NA,NA,NA,NA,10,"Not interested in politics",NA
1001314,6,NA,3,NA,"Male",4,1,2,3,4,7,6,3,1,NA,NA,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001315,5,NA,2,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,6,"Interested in politics",NA
1001316,6,NA,3,NA,"Male",5,2,3,3,2,5,6,5,2,NA,1,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1001317,5,NA,3,NA,"Female",6,2,4,5,5,5,4,5,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001318,3,NA,3,NA,"Female",4,1,4,5,3,3,4,3,4,NA,0,NA,4,NA,NA,NA,NA,11,"Interested in politics",NA
1001319,2,NA,2,NA,"Male",2,5,4,4,1,1,3,1,4,NA,1,NA,5,NA,NA,NA,NA,12,"Interested in politics",NA
1001320,3,NA,3,NA,"Male",6,1,5,3,3,1,2,5,5,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001321,4,NA,3,NA,"Male",5,6,6,4,4,2,3,2,5,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001322,2,NA,2,NA,"Female",6,2,1,1,5,4,3,5,2,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001323,3,NA,3,NA,"Male",2,3,5,6,3,1,2,3,3,NA,1,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1001324,5,NA,3,NA,"Male",3,5,6,5,2,1,2,1,5,NA,NA,NA,5,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001325,3,NA,2,NA,"Male",6,2,6,4,4,3,3,4,3,NA,1,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001326,5,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1001327,2,NA,3,NA,"Female",5,1,2,2,6,5,3,7,3,NA,0,NA,2,NA,NA,NA,NA,11,"Not interested in politics",NA
1001328,5,NA,3,NA,"Male",6,3,6,2,4,4,3,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001329,5,NA,3,NA,"Female",6,1,2,2,6,6,6,4,2,NA,0,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001330,3,NA,2,NA,"Female",5,6,6,5,4,4,4,2,2,NA,1,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001331,5,NA,1,NA,"Male",1,6,6,1,1,1,3,1,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001332,6,NA,2,NA,"Male",1,7,6,2,1,1,2,1,2,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001333,5,NA,3,NA,"Female",5,1,3,5,6,1,6,5,3,NA,0,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1001334,1,NA,2,NA,"Male",6,2,4,2,4,3,3,3,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001335,2,NA,3,NA,"Female",7,1,3,3,5,3,4,4,5,NA,NA,NA,4,NA,NA,NA,NA,11,"Interested in politics",NA
1001336,4,NA,3,NA,"Male",6,1,4,4,4,1,4,1,2,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001337,5,NA,2,NA,"Male",3,5,6,4,2,1,3,1,4,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001338,2,NA,3,NA,"Male",2,7,7,2,1,1,2,1,2,NA,1,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001339,6,NA,1,NA,"Female",5,3,6,5,4,3,4,2,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001340,6,NA,3,NA,"Female",6,2,3,3,5,5,5,6,4,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001341,5,NA,3,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001342,4,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001343,3,NA,3,NA,"Male",5,5,5,2,3,2,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001344,1,NA,2,NA,"Male",6,2,4,4,5,3,4,4,6,NA,NA,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1001345,1,NA,2,NA,"Female",5,1,2,2,6,7,3,7,3,NA,NA,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001346,6,NA,3,NA,"Male",5,2,3,4,3,2,4,4,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001347,7,NA,2,NA,"Female",4,4,4,2,5,5,3,5,5,NA,NA,NA,3,NA,NA,NA,NA,4,"Not interested in politics",NA
1001348,5,NA,3,NA,"Female",6,2,3,5,2,2,4,2,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001349,1,NA,2,NA,"Male",5,3,5,4,4,4,4,NA,4,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001350,1,NA,2,NA,"Male",7,1,3,3,4,1,5,4,5,NA,0,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001351,7,NA,3,NA,"Female",4,2,2,3,3,3,3,3,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001352,4,NA,3,NA,"Male",3,1,3,1,1,7,5,3,1,NA,0,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001353,5,NA,3,NA,"Female",5,1,2,2,5,6,4,6,3,NA,0,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001354,6,NA,2,NA,"Female",5,3,5,4,3,3,3,3,3,NA,0,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001355,5,NA,3,NA,"Male",6,2,3,1,1,1,3,5,1,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001356,2,NA,3,NA,"Male",4,1,4,5,5,5,3,6,4,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001357,3,NA,3,NA,"Male",1,3,2,1,1,1,3,1,1,NA,0,NA,5,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001358,3,NA,2,NA,"Male",4,6,6,5,3,1,3,2,4,NA,1,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001359,5,NA,3,NA,"Male",5,5,7,4,5,1,2,2,5,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001360,4,NA,2,NA,"Male",5,5,6,6,2,2,4,3,4,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001361,4,NA,3,NA,"Male",3,6,5,3,2,1,4,1,2,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001362,2,NA,3,NA,"Female",4,2,3,4,3,5,5,5,3,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001363,4,NA,3,NA,"Male",3,2,3,4,3,4,4,2,6,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001364,1,NA,2,NA,"Male",6,1,2,4,3,6,5,4,3,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001365,5,NA,3,NA,"Female",4,5,4,5,2,1,1,1,3,NA,0,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1001366,5,NA,2,NA,"Female",3,6,6,5,2,1,2,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1001367,5,NA,3,NA,"Male",5,5,6,5,2,1,4,2,4,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001368,4,NA,3,NA,"Female",1,5,6,2,5,1,4,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001369,5,NA,3,NA,"Female",5,3,4,4,3,3,4,3,4,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001370,5,NA,3,NA,"Male",5,3,5,3,1,3,4,5,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001371,6,NA,1,NA,"Male",2,6,5,1,1,1,2,1,1,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001372,2,NA,3,NA,"Female",1,3,7,5,3,1,1,3,6,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001373,5,NA,2,NA,"Female",6,3,5,5,3,2,3,3,3,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001374,1,NA,2,NA,"Female",2,7,6,4,3,2,4,3,5,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001375,3,NA,3,NA,"Female",7,6,6,2,1,1,4,2,7,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001376,4,NA,3,NA,"Female",6,2,5,5,7,5,3,5,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001377,4,NA,2,NA,"Male",5,4,7,6,2,1,2,1,3,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001378,2,NA,3,NA,"Male",4,2,3,2,6,4,4,5,4,NA,NA,NA,5,NA,NA,NA,NA,7,"Interested in politics",NA
1001379,3,NA,1,NA,"Female",6,3,5,4,4,3,5,5,5,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001380,5,NA,3,NA,"Male",4,2,5,3,4,1,4,2,6,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001381,4,NA,3,NA,"Female",5,2,5,4,2,2,4,4,2,NA,0,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001382,7,NA,1,NA,"Female",4,6,5,2,2,1,3,1,2,NA,NA,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001383,3,NA,3,NA,"Male",6,1,4,3,1,3,6,3,4,NA,1,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1001384,3,NA,2,NA,"Female",7,1,6,5,6,5,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001385,2,NA,3,NA,"Female",6,5,6,3,4,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001386,5,NA,3,NA,"Female",6,2,3,6,3,2,4,4,5,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1001387,6,NA,3,NA,"Male",3,6,6,4,1,1,3,2,4,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001388,6,NA,1,NA,"Female",6,5,4,3,3,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001389,3,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001390,6,NA,2,NA,"Female",3,2,4,2,5,5,4,6,5,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001391,5,NA,3,NA,"Male",3,5,5,3,1,1,2,2,2,NA,0,NA,4,NA,NA,NA,NA,11,"Interested in politics",NA
1001392,3,NA,3,NA,"Female",6,1,3,3,5,2,4,3,5,NA,NA,NA,3,NA,NA,NA,NA,11,"Not interested in politics",NA
1001393,4,NA,2,NA,"Male",3,5,6,3,2,2,3,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1001394,5,NA,3,NA,"Female",5,1,2,5,6,6,5,7,5,NA,NA,NA,5,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1001395,6,NA,3,NA,"Female",5,5,4,5,6,NA,5,5,4,NA,0,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1001396,4,NA,2,NA,"Female",2,5,6,5,1,2,2,2,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001397,3,NA,2,NA,"Male",3,5,5,2,3,2,3,2,2,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001398,4,NA,2,NA,"Male",2,3,6,2,3,2,3,2,2,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1001399,6,NA,3,NA,"Female",3,2,2,2,3,2,2,2,3,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001400,4,NA,NA,NA,"Female",5,6,6,1,1,1,1,2,2,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001401,2,NA,3,NA,"Female",7,1,2,3,4,3,5,5,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001402,6,NA,3,NA,"Male",6,1,3,1,1,2,4,2,2,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001403,4,NA,3,NA,"Male",6,3,5,1,1,2,3,4,4,NA,0,NA,2,NA,NA,NA,NA,12,"Not interested in politics",NA
1001404,3,NA,3,NA,"Female",6,3,7,5,4,1,4,1,6,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001405,3,NA,3,NA,"Male",5,5,6,2,4,3,1,1,5,NA,1,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001406,3,NA,2,NA,"Male",5,2,3,3,4,1,3,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1001407,4,NA,3,NA,"Male",4,1,3,4,7,5,4,5,5,NA,0,NA,5,NA,NA,NA,NA,7,"Interested in politics",NA
1001408,4,NA,3,NA,"Male",2,5,6,5,4,1,2,2,5,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001409,6,NA,2,NA,"Male",4,4,6,2,4,1,2,2,5,NA,NA,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001410,5,NA,3,NA,"Male",5,5,6,2,1,3,2,2,2,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001411,6,NA,3,NA,"Female",6,1,4,5,4,5,4,5,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001412,4,NA,3,NA,"Female",4,3,5,4,3,2,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1001413,4,NA,2,NA,"Male",6,1,3,2,5,5,3,5,4,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1001414,5,NA,2,NA,"Male",5,3,4,5,5,5,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001415,3,NA,3,NA,"Female",5,1,5,6,5,5,5,5,5,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1001416,4,NA,2,NA,"Female",1,5,3,1,1,1,3,1,1,NA,1,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001417,6,NA,3,NA,"Female",1,1,1,3,5,7,7,3,1,NA,0,NA,5,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1001418,2,NA,2,NA,"Male",6,1,3,2,2,5,7,5,1,NA,NA,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1001419,4,NA,3,NA,"Female",4,3,4,3,4,3,3,3,4,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1001420,4,NA,3,NA,"Female",5,5,5,2,4,2,3,2,3,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001421,4,NA,3,NA,"Female",5,1,3,1,4,4,3,5,4,NA,NA,NA,2,NA,NA,NA,NA,5,"Not interested in politics","Respondents on
the left"
1001422,4,NA,3,NA,"Female",6,1,3,3,5,4,5,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001423,5,NA,2,NA,"Female",6,1,3,3,7,4,5,6,5,NA,0,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1001424,6,NA,1,NA,"Male",6,3,3,4,1,1,3,3,2,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001425,5,NA,3,NA,"Male",5,3,4,4,3,4,3,3,4,NA,NA,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1001426,4,NA,3,NA,"Female",6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001427,5,NA,2,NA,"Male",5,2,3,4,3,4,5,4,4,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1001428,6,NA,NA,NA,"Male",4,5,5,2,1,1,4,1,1,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001429,3,NA,3,NA,"Female",5,1,3,4,5,6,3,5,5,NA,0,NA,3,NA,NA,NA,NA,9,"Not interested in politics","Respondents on
the left"
1001430,6,NA,3,NA,"Male",4,1,3,3,5,3,4,5,7,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1001431,3,NA,2,NA,"Female",5,1,3,5,2,1,6,5,4,NA,NA,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1001432,5,NA,3,NA,"Female",4,3,6,3,2,4,3,1,2,NA,0,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001433,5,NA,2,NA,"Female",7,1,3,4,6,6,5,6,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001434,5,NA,3,NA,"Male",7,1,3,3,4,5,4,5,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001435,3,NA,3,NA,"Female",5,3,6,7,5,3,5,5,5,NA,NA,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1001436,3,NA,3,NA,"Female",3,5,5,4,4,2,4,3,4,NA,0,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001437,5,NA,3,NA,"Female",3,5,7,1,1,1,4,2,1,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1001438,6,NA,NA,NA,"Male",4,6,6,2,2,1,5,1,3,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1001439,6,NA,1,NA,"Female",6,3,5,5,5,4,4,5,5,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1001440,4,NA,2,NA,"Female",5,5,6,3,4,1,4,3,3,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1001441,5,NA,2,NA,"Male",3,5,5,2,1,1,3,1,2,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
